Seq,DateListed,年度,類別,項目別,總計,民意代表_主管及經理人員,專業人員,技術員及助理專業人員,事務支援人員,服務及銷售工作人員,農_林_漁_牧業生產人員,技藝有關工作人員,機械設備操作及組裝人員,基層技術工及勞力工,樣本數_人,母體數_人
118,20230401,106,縣市,基隆市,99.9999999999999,0.20515137832569,6.44654205563078,4.39370706633654,4.47695754298592,24.3855988022559,0.68930286273567,33.0945078683616,14.2619549273246,12.0462774960431,519.519852302618,4454.34194901637
119,20230401,106,縣市,新竹市,100,0.917320914022866,8.22956701165247,10.3541272333849,8.46726896545355,27.0736242608305,0.864199198413169,17.0539934796026,13.7758490563622,13.2640498802779,243.147662814632,2089.76091251097
120,20230401,106,縣市,嘉義市,99.9999999999999,0.572843384769119,10.1080726011528,11.8532898858992,12.3347167947653,29.2840806579794,5.29614750102445,11.4440903421149,7.3862755315311,11.7204833007636,125.840747127611,1077.77884901243
121,20230401,108,總計,-,100,1.31704106188243,8.58216183240831,6.45201705041012,7.94484348452096,24.6402134096098,5.41407381636404,16.608730095246,13.1017926445772,15.9391266049812,28236.1881145839,259407.25
122,20230401,108,行政區域,山地原住民族地區,100,1.37951470055642,8.78938530932078,4.57643301616567,6.38297171830244,21.5731076943338,10.1590228163171,14.9978599413953,11.7709808053205,20.370723998288,8266.92163592836,75932.5
123,20230401,108,行政區域,平地原住民族地區,100,1.11336366033755,7.87224749472574,5.91623813291139,7.29825949367089,26.051555907173,8.02923918776371,18.6230880801688,10.1673753955696,14.9286326476793,6605.24439263204,60672
124,20230401,108,行政區域,非原住民族地區,100,1.37904077880992,8.80477025148052,7.87645227814524,9.23004574408961,25.8394050621831,1.18808414306683,16.6095628965964,15.374452119354,13.6981867262745,13364.0220860234,122802.75
125,20230401,108,統計區域,北部地區,100,1.50994939268555,7.85066973992055,7.39795169762596,9.04529047851523,24.82692938719,2.9446680912479,16.2807758898964,16.0449463381059,14.0988189848125,10201.2927134324,93711.75
126,20230401,108,統計區域,北部地區_山地原住民族地區,100,1.12594176508912,7.46228763301649,3.16900820233541,4.94144768714188,23.5846377441072,14.3332052588497,10.5761681228179,15.0431833748183,19.7641202118241,1630.80946826526,14965.25
127,20230401,108,統計區域,北部地區_平地原住民族地區,100,2.71416454622561,7.97285835453774,3.30788804071247,7.29431721798134,17.0483460559796,0,11.1959287531807,22.9007633587786,27.5657336726039,32.0797210863022,294.75
128,20230401,108,統計區域,北部地區_非原住民族地區,100,1.57867733989363,7.92429741847696,8.22002058590153,9.8347073201044,25.0931304910343,0.783283993027562,17.3880761104755,16.2102821160777,12.9675246250084,8538.40352408074,78451.75
129,20230401,108,統計區域,中部地區,100,1.243963407452,9.49626352916541,5.88870421023701,6.94878875525134,21.3351830281773,6.641233362562,14.4119148267874,12.7602769307281,21.2736719496394,4156.95937581592,38204.5
130,20230401,108,統計區域,中部地區_山地原住民族地區,100,1.49767989472955,8.50820693953875,3.63944871528499,4.69388461804834,16.3030680795069,14.3742641457165,8.38527598864187,10.9218089895422,31.6763626289909,1571.59409564879,14439
131,20230401,108,統計區域,中部地區_平地原住民族地區,100,1.49516270888303,6.20932277924362,5.57607739665787,9.8504837291117,22.4978012313105,6.26209322779244,12.0316622691293,15.7431838170624,20.3342128408091,154.757928376674,1421.25
132,20230401,108,統計區域,中部地區_非原住民族地區,100,1.06403213354666,10.3438244738579,7.36207301654788,8.22135448717231,24.5130178905087,1.66821441757947,18.4577687772022,13.7585732347248,14.61114156886,2430.60735179051,22344.25
133,20230401,108,統計區域,南部地區,100,0.965137758143808,9.39286726545931,6.06204247583491,7.40688253173959,24.5863346266994,6.20327022879873,17.1090825571508,12.5340852448762,15.7402973112972,5568.06652635563,51158.5
134,20230401,108,統計區域,南部地區_山地原住民族地區,100,0.93701983284632,8.7564725422103,5.2331003366166,6.90374896750184,20.6384169249762,9.25207165759253,21.1775363927845,11.1216704709968,15.9799628744749,3063.95696448936,28147.75
135,20230401,108,統計區域,南部地區_平地原住民族地區,100,1.15593834995467,5.07706255666364,4.48776065276519,6.95829555757026,21.7588395285585,8.83952855847688,15.5031731640979,17.4977334542158,18.7216681776972,119.918065008212,1103
136,20230401,108,統計區域,南部地區_非原住民族地區,100,0.991658203147288,10.4278166402301,7.2063539158517,8.075909210211,29.8010977850304,2.15334755965355,11.9626616151818,14.0988919446315,15.2822631260627,2384.19149685809,21907.75
137,20230401,108,統計區域,東部地區,100,1.35263485409229,8.47935021124685,5.83401565519274,7.45291979170078,26.101267481086,7.3025906396358,17.7755215668293,10.039956768087,15.6617430321292,8309.86949897968,76332.5
138,20230401,108,統計區域,東部地區_山地原住民族地區,100,2.1707788145045,10.1411822311689,5.45278964119583,8.08601507031909,25.5066510704279,4.83800767117325,14.3290443676723,10.7682054351079,18.7073256984304,2000.56110752479,18380.5
139,20230401,108,統計區域,東部地區_平地原住民族地區,100,1.09501668020673,7.96587903825212,5.96511848996595,7.24206177726306,26.2665721743038,8.09811072891639,18.8823397230913,9.82576530171296,14.6591360862877,6298.48867816083,57853
140,20230401,108,統計區域,東部地區_非原住民族地區,0,,,,,,,,,,,
141,20230401,108,縣市,新北市,100,1.95278950556455,8.15289618573198,7.89523645930332,10.393179701838,26.0362893383117,0.650929835188182,17.219806348374,13.4986574572149,14.2002151684733,3009.53599107587,27652.75
142,20230401,108,縣市,臺北市,100,2.10187173979748,10.8162012887389,11.6508131328628,16.0724148511813,30.9235961951519,1.51887081926971,8.27554464559681,8.36146057072722,10.2792267566738,886.87301903547,8147.5
143,20230401,108,縣市,桃園市,100,1.27524376437936,5.84888434430121,6.39301756564292,7.6587663879049,22.1283277946171,2.32699119891904,18.3953547821641,21.3015374502429,14.6718767118285,3726.81558842302,34228.75
144,20230401,108,縣市,臺中市,100,1.13133532088498,8.6521261572258,6.40985407186568,6.71112505884199,25.408755688059,3.91181547152048,17.9350384434332,13.2778911030912,16.5620586850777,1733.34097287912,15932.5
145,20230401,108,縣市,臺南市,100,0.605164066702528,12.9101667563206,7.24179666487359,9.6624529316837,25.1143087681549,1.51291016675632,15.3240989779451,16.9042495965573,10.7248520710059,404.614339749671,3718
146,20230401,108,縣市,高雄市,100,0.986784421878238,8.98468013199636,7.50051810167546,7.98992491511103,29.1970221109854,4.44610945495704,11.1080999218862,12.968483476542,16.8183774649684,1706.55113953867,15682.25
147,20230401,108,縣市,宜蘭縣,100,0.80474234998013,8.93826996953239,4.351569744337,8.87203603126242,23.8276592926215,17.1115379520466,6.93138163995231,12.3625645780898,16.8002384421778,821.723700930557,7549
148,20230401,108,縣市,新竹縣,100,1.24522119060623,8.83123975969416,7.49590387766248,4.02239213544511,26.7667941015838,3.11851447296559,14.3118514472966,15.9038776624795,18.3042053522665,997.150320861305,9155
149,20230401,108,縣市,苗栗縣,100,2.6313215298836,12.530568326323,7.5564902670449,7.89885552186247,16.2672405360462,16.8688251980828,8.36349408197202,10.8285239166585,17.0546806221266,557.13611026911,5111.5
150,20230401,108,縣市,彰化縣,100,0.243217960710945,9.23292797006548,2.67539756782039,6.90364826941066,21.5154349859682,3.36763330215154,19.4387277829747,21.5622076707203,15.0608044901777,290.817300918702,2672.5
151,20230401,108,縣市,南投縣,100,1.15661202801404,9.85936649204829,4.83486359113014,6.13792973957453,17.4749807544265,6.86644510786909,11.3839914380668,11.3220300794232,30.9637807694474,1447.9074289956,13314.75
152,20230401,108,縣市,雲林縣,100,0,4.21904964841253,10.8246324312806,15.3419987215001,31.4937140421905,4.04858299595142,15.8320903473258,10.4197741316855,7.82015768165353,127.757562753438,1173.25
153,20230401,108,縣市,嘉義縣,100,1.94482870860119,8.47912767515664,2.97827325250224,10.8796484661079,20.6444788021808,26.161607942062,7.42940841402881,2.24591097729677,19.2367157620636,334.435305951617,3072.25
154,20230401,108,縣市,屏東縣,100,0.904034623363617,9.1717934043923,5.47517705129122,6.32108877602117,21.954360111596,5.73628299592245,21.97850346949,12.9435224264969,15.5152371414264,3043.33592416671,27958
155,20230401,108,縣市,臺東縣,100,1.53087115872568,7.67056667606428,6.47378065971243,7.33436707076403,26.1467437270933,8.97519030166338,17.3696081195376,8.32534536227798,16.1735269241613,3861.1554625788,35470
156,20230401,108,縣市,花蓮縣,100,1.19791985316611,9.18140104007342,5.27867849495258,7.55582747017437,26.0617925971245,5.85071887427348,18.1278678494953,11.5282961150199,15.2174977057204,4448.71403640075,40862.5
157,20230401,108,縣市,澎湖縣,100,1.51658767772512,10.1421800947867,1.61137440758294,7.77251184834123,50.4265402843602,2.27488151658768,7.29857819905213,9.09952606635071,9.85781990521327,28.758733305957,263.75
158,20230401,108,縣市,基隆市,100,0.870043502175109,8.92044602230112,7.53037651882594,9.44547227361368,22.8561428071404,1.64008200410021,26.8463423171159,14.6507325366268,7.24036201810091,543.719916376489,4999.75
159,20230401,108,縣市,新竹市,100,2.47599797877716,14.6538655886812,11.1546235472461,8.14805457301667,29.3203638201112,0,17.622536634664,10.5608893380495,6.06366851945427,215.474176729574,1979
160,20230401,108,縣市,嘉義市,100,0,13.9472267097469,6.30048465266559,11.8470651588584,34.5180398492192,1.40010770059235,10.5008077544426,8.23909531502423,13.2471728594507,50.3710836430464,464.25
161,20230401,109,總計,-,100,1.23652300061902,8.80623882059403,7.04867480128665,8.4118502652676,23.4679229375776,4.85105518401634,17.2713514786248,13.3077180150312,15.5986654969827,28154.6141611707,263319
162,20230401,109,行政區域,山地原住民族地區,100,1.40136782002438,8.62875876477681,4.63358167559614,7.64457937375234,20.5794136111047,9.73650033381717,15.2499642931878,13.1357888548244,18.9900452729163,8047.49368770073,75265.75
163,20230401,109,行政區域,平地原住民族地區,100,1.04843333044622,8.43448529017516,6.05385697257658,7.53205723076669,25.7031143666712,7.15137117097052,18.6136098359709,10.0933361379544,15.3697356644683,6481.0880785688,60614.25
164,20230401,109,行政區域,非原住民族地區,100,1.2286270294023,9.08787733739279,8.94820266951247,9.28346110688251,24.1107510259811,0.871593468247554,17.8267641773711,14.9381272608856,13.7045959243246,13626.0323949016,127439
165,20230401,109,統計區域,北部地區,100,1.49657835258664,8.17009877783358,7.84598401138456,9.16938724259166,22.9216369496066,2.16102670349908,18.1765863050393,15.769138205257,14.2895634522016,10218.2794896516,95568
166,20230401,109,統計區域,北部地區_山地原住民族地區,100,1.78434382194935,6.64724761040954,2.62506104793135,6.9071373752878,19.8056931556548,11.8276006418754,12.9630921649341,17.6445963859625,19.7952277959953,1532.45761793142,14333
167,20230401,109,統計區域,北部地區_平地原住民族地區,100,2.15311004784689,8.13397129186603,5.98086124401914,5.50239234449761,23.8437001594896,1.59489633173844,13.1578947368421,18.0223285486443,21.6108452950558,33.4766501075989,313.5
168,20230401,109,統計區域,北部地區_非原住民族地區,100,1.44306519281032,8.43996960016806,8.7779514714878,9.58428847710436,23.4699678083081,0.451054416934931,19.1194552745562,15.4282236488449,13.2860241097854,8652.34522161264,80921.5
169,20230401,109,統計區域,中部地區,100,0.925943199696534,8.45288509971457,6.46605600432812,7.49709282440659,21.1841377037355,5.74967818965356,14.5930886952845,14.2672362865263,20.8638819966544,4298.21940867422,40202.25
170,20230401,109,統計區域,中部地區_山地原住民族地區,100,1.07697344614271,8.09022452742405,3.84091809832337,5.19531990419244,19.3062567849327,13.0839350024986,9.3636379301432,11.745041614254,28.297692692089,1551.03008345335,14508.25
171,20230401,109,統計區域,中部地區_平地原住民族地區,100,1.15860341318303,3.42883983090653,4.82229528730233,7.06121809926413,27.0549553781118,6.21575074369814,11.5390637231877,11.4294661030218,27.2898074213246,170.711156959564,1596.75
172,20230401,109,統計區域,中部地區_非原住民族地區,100,0.819595597007957,9.00413947649628,8.15549492161969,8.91180528898526,21.9257384141344,1.30305325296455,17.9439562605692,15.973814439407,15.9624023488157,2576.47816826131,24097.25
173,20230401,109,統計區域,南部地區,100,1.18134715025907,10.4367135455218,7.39649642240316,8.1327411793733,23.3575129533679,5.96052306933136,16.4594127806563,12.4564520108562,14.6188008882309,5417.21781340268,50662.5
174,20230401,109,統計區域,南部地區_山地原住民族地區,100,1.46521495034652,9.65642918281134,5.03713657239101,7.78349424314101,18.7357919247513,9.34074530845904,19.053316521403,12.6153902791455,16.3124810175513,2904.66529356888,27163.25
175,20230401,109,統計區域,南部地區_平地原住民族地區,100,0,8.23504181857174,5.57580956465795,7.07698906283508,28.0720566159125,4.3534205447137,20.8235041818572,15.5264850954321,10.3366931160197,124.6054137187,1165.75
176,20230401,109,統計區域,南部地區_非原住民族地區,100,0.897754494369445,11.5006604428325,10.3611167080843,8.61262229386348,28.7326213983478,1.93319452839904,13.0767680838203,12.1028947545168,12.7823672957665,2387.94710611513,22333.5
177,20230401,109,統計區域,東部地區,100,1.11203238550456,8.70734364076802,6.13308621502544,8.13246841925572,25.4138418767985,6.99377326895251,18.0815815571705,10.3074346843551,15.1184379521696,8220.89744944273,76886.25
178,20230401,109,統計區域,東部地區_山地原住民族地區,100,1.27068596274904,9.05964046985528,6.15614251411513,9.842299954572,24.7141281069505,6.21714582386917,16.0218054383802,11.5620741125316,15.1560776169771,2059.34069274712,19261.25
179,20230401,109,統計區域,東部地區_平地原住民族地區,100,1.06059881904646,8.57907565836639,6.09811733933514,7.56540214552928,25.627734593944,7.26429809735263,18.7948886175718,9.90297758447641,15.1069071443779,6152.29485778296,57538.25
180,20230401,109,統計區域,東部地區_非原住民族地區,0,,,,,,,,,,,
181,20230401,109,縣市,新北市,100,1.26047110107403,7.95409784406922,7.93308999238465,12.2467022049491,25.3958667051811,0.4149050707702,17.3577374543736,13.3995080661397,14.0376215610584,3053.53677596819,28560.75
182,20230401,109,縣市,臺北市,100,2.45308951834588,10.0274889446636,10.3053663200669,14.2583960798375,32.5953149276921,0.624477112465639,6.96187402892315,7.28755826461097,15.4864348033943,894.645957678135,8367
183,20230401,109,縣市,桃園市,100,1.34852855498558,7.16041663706251,8.08975033038239,6.82648174726102,19.7391044860955,1.44160402427067,21.7270828300627,20.4844187401418,13.1826126497378,3762.09545878155,35186.5
184,20230401,109,縣市,臺中市,100,1.04535764169668,7.99235462765566,7.15724472542821,9.22443578622363,22.8214364478424,1.33794016025877,18.3444828346688,15.7377049180328,16.339042858193,1817.95320589142,17003.75
185,20230401,109,縣市,臺南市,100,1.44142968953822,10.9444299504305,10.8465953561179,12.7837203235064,25.2348030263501,0.613096791025307,13.2272371510566,12.2488912079311,12.6597965040438,409.785389763722,3833
186,20230401,109,縣市,高雄市,100,0.699346405228758,11.5849673202614,9.68464052287582,8.47549019607843,26.2614379084967,4.39869281045752,12.9346405228758,11.7957516339869,14.1650326797386,1635.9418634277,15300
187,20230401,109,縣市,宜蘭縣,100,1.25596407521751,10.6406118439517,4.28711759753017,6.24824586023014,19.7270558518103,13.0367667695762,10.5844793713163,17.2291608195341,16.9905978108336,762.101586729141,7126
188,20230401,109,縣市,新竹縣,100,2.24024927473944,9.16783066509079,8.34586870097776,6.32856989362845,22.4991941549371,4.36768024067906,15.0693026754056,14.4004512732352,17.5808531213065,994.983514055785,9307
189,20230401,109,縣市,苗栗縣,100,0.110430679650637,9.2360204798715,4.47244252585082,5.69721915470334,16.9862463608071,8.60355386005421,9.35649031221765,15.7614697319546,29.7761268948901,532.494349796898,4980.5
190,20230401,109,縣市,彰化縣,100,0.403557898204579,4.82622302750782,5.0980069181354,5.13095042002965,21.6932959973645,2.86608466479987,18.6789655740405,19.008400592983,22.2945149069346,324.457092917394,3035.5
191,20230401,109,縣市,南投縣,100,1.2646453805563,9.39629729004561,6.28924067614703,6.63983543511314,20.1109024237546,11.0634111439048,10.7056613898578,10.714605133709,23.8154011269117,1494.44915755055,13976.25
192,20230401,109,縣市,雲林縣,100,0,9.90673575129534,10.4455958549223,6.46632124352332,26.5906735751295,1.84455958549223,18.0932642487047,16.6010362694301,10.0518134715026,128.865602517956,1206.25
193,20230401,109,縣市,嘉義縣,100,1.43008044202486,5.68781993987162,2.24262614772081,9.17364101730722,17.8760055253108,22.8569107012269,8.78361907857317,5.53343625578939,26.4158608921752,328.952819981171,3076.75
194,20230401,109,縣市,屏東縣,100,1.39825942059172,10.2705052389448,6.2197187180207,7.06555699446673,21.9320250310171,5.80676127256097,19.8065620387057,13.6973275495141,13.8032837361782,2952.04393063759,27605.75
195,20230401,109,縣市,臺東縣,100,1.23899666105577,8.96685890891029,7.17597063936643,8.67504622092221,25.0586384834019,7.60851568751897,17.1921134689147,9.42285935042358,14.6610005794862,3874.93335185197,36239
196,20230401,109,縣市,花蓮縣,100,0.998837559736514,8.47597315931582,5.20330403655844,7.64873392418921,25.730522975109,6.4457005086445,18.8745856115727,11.0960766103488,15.526265614525,4345.96409759089,40647.25
197,20230401,109,縣市,澎湖縣,100,0.900900900900901,8.64864864864865,5.85585585585586,12.8828828828829,32.6126126126126,1.44144144144144,12.1621621621622,11.6216216216216,13.8738738738739,29.6513423698117,277.5
198,20230401,109,縣市,基隆市,100,0.25206694898165,5.68663036902601,5.59084492841299,9.01895543456342,16.9187336156483,1.04355716878403,36.5345835854003,14.8669086509377,10.0877192982456,530.438197552468,4959
199,20230401,109,縣市,新竹市,100,3.88019886019158,13.7868315751182,7.96653328483085,9.15484418576452,31.0900933672851,0,10.5492906511459,5.84454953316357,17.7276585425003,220.477998886468,2061.75
200,20230401,109,縣市,嘉義市,100,0.658472344161545,10.7550482879719,8.34064969271291,11.4135206321335,26.9095697980685,2.28270412642669,14.2230026338894,9.26251097453907,16.1545215100966,60.8424672227093,569.5
201,20230401,110,總計,-,99.9999999999982,1.65235301460489,8.58744226688286,7.04755960554225,8.47609536886763,23.4782174510045,4.63849706653342,17.2641368118834,13.4727250031205,15.3829734115588,21074.7637846523,267033.333333339
202,20230401,110,行政區域,山地原住民族地區,99.9999999999997,1.68579013185318,8.08231499967088,5.14556503806409,6.63258813979507,20.1557666571597,9.7185230688225,16.1562931923389,13.1344200434391,19.2887387288563,5996.69380257615,75968.3333333336
203,20230401,110,行政區域,平地原住民族地區,99.9999999999992,1.69603134199516,7.77462980588321,6.30492042763226,8.65723012904218,24.9380243033266,6.205869983842,19.4255074260164,10.2088359636113,14.7889506186501,4754.91564012289,60238.6666666672
204,20230401,110,行政區域,非原住民族地區,100.000000000001,1.61282514478483,9.25501746590274,8.49395763849795,9.46318146958192,24.7353361581131,0.966930714764367,16.9122424384491,15.1720219425754,13.3884870273316,10323.1543419532,130826.333333332
205,20230401,110,統計區域,北部地區,100,1.5872423951698,8.41218128871068,7.50092380083874,9.495655593487,23.7635476664283,1.70962481820617,16.8955545686614,16.3202554775458,14.3150143909526,7758.65307909498,98325.6666666663
206,20230401,110,統計區域,北部地區_山地原住民族地區,100,1.29364598387022,7.55209547340451,4.28884434292108,7.18614516805744,19.4746165679922,9.18372103864622,11.3188196354482,18.3977436949327,21.3043680947275,1127.96363755168,14300.6666666667
207,20230401,110,統計區域,北部地區_平地原住民族地區,99.9999999999999,0,5.33216783216783,1.57342657342657,5.59440559440559,40.5594405594405,0,14.7727272727273,10.3146853146853,21.8531468531468,30.1135717120181,381.333333333333
208,20230401,110,統計區域,北部地區_非原住民族地區,100,1.64467522944555,8.5732731308607,8.07712080213287,9.90830148526889,24.4202589556492,0.439563067137979,17.8586942227146,15.99244413803,13.0856689687604,6600.57586983125,83643.6666666665
209,20230401,110,統計區域,中部地區,99.9999999999995,1.72237436895766,9.95149635397758,7.5551852707295,6.00273864123797,21.3011845448245,7.24172633385023,12.8427426007192,13.6890817302932,19.6934701554095,3189.8030821235,40409.3333333335
210,20230401,110,統計區域,中部地區_山地原住民族地區,99.9999999999999,1.97726489838098,8.64622803995866,4.51716614995981,2.65931794695143,17.5795154437938,16.9066482948674,8.60029854173843,9.80594787001952,29.30761281433,1146.63324902965,14515
211,20230401,110,統計區域,中部地區_平地原住民族地區,100,1.23304562268804,5.71311138512125,5.34319769831484,8.13810110974106,30.9494451294698,4.1718043567612,14.6115906288533,11.6111796136457,18.2285244554048,128.003131077939,1622
212,20230401,110,統計區域,中部地區_非原住民族地區,100.000000000001,1.60264773335898,11.0152848922642,9.519755002266,7.85942843017431,22.882019308678,1.66719310051225,15.2615460675393,16.1500748451599,14.0420506200476,1915.16670201593,24272.3333333332
213,20230401,110,統計區域,南部地區,99.9999999999999,1.83127783928525,8.77725997064805,6.96915471562089,8.21339375370117,23.1365380159118,5.98560725044413,19.0137490666598,11.7163160740493,14.3567033136795,4086.92057419763,51785.3333333334
214,20230401,110,統計區域,南部地區_山地原住民族地區,100,2.1003051930887,8.13928339701536,4.98882560738231,7.32223103357124,19.4350323216303,9.00800230697138,22.2394444043929,12.0779564078533,14.6889193280946,2190.07648047417,27742
215,20230401,110,統計區域,南部地區_平地原住民族地區,100,1.67582417582418,1.97802197802198,15.3846153846154,6.23626373626374,18.8461538461539,9.17582417582418,16.8681318681319,13.543956043956,16.2912087912088,95.7732079920511,1213.33333333333
216,20230401,110,統計區域,南部地區_非原住民族地區,100,1.51262958096073,9.91385603737773,8.92831070229231,9.40137246313332,27.862461673237,2.14337859541539,15.2080595707403,11.1797342677763,13.850197109067,1801.0708857314,22830
217,20230401,110,統計區域,東部地區,99.9999999999993,1.57794536004774,7.96378828870033,6.24991831453474,8.64994619650685,24.4925698900839,6.11573632367481,18.8887291484234,10.8879101154923,15.1734563625352,6039.38704923628,76513.0000000006
218,20230401,110,統計區域,東部地區_山地原住民族地區,100,1.16430828410496,7.96984475889545,6.47066904794615,8.21026239868113,23.6141640335211,5.75285066630031,16.6763978568485,13.2555982964693,16.8859046572331,1532.02043552065,19410.6666666667
219,20230401,110,統計區域,東部地區_平地原住民族地區,99.9999999999992,1.72097319163362,7.97294611436516,6.17071773467546,8.74399354635046,24.7921854722737,6.24203523786136,19.6479721277167,10.0972723977879,14.6119041773349,4501.0257293409,57022.0000000005
220,20230401,110,統計區域,東部地區_非原住民族地區,0,,,,,,,,,,,
221,20230401,110,縣市,新北市,100,1.34882873858903,7.93703189382387,7.11293737336947,11.5350467821613,26.3994809570424,0.062603865504132,16.181391854668,15.2605459057072,14.1621326291347,2310.53162614939,29284.6666666666
222,20230401,110,縣市,臺北市,100,2.87326001379814,12.7551641572988,10.0117690028814,13.1488170122966,30.4492512479201,0.633091189480946,6.09959011403758,7.95016436021266,16.0788929020738,648.208337066922,8213.66666666667
223,20230401,110,縣市,桃園市,99.9999999999997,1.88694754724218,7.58341020559141,7.64460356748165,8.08483043958752,19.8860159468074,1.42480066490697,21.9784635899496,19.5590424608864,11.9518855775466,2879.55543301215,36496.3333333334
224,20230401,110,縣市,臺中市,99.9999999999998,2.05526736227539,9.81281682084457,9.027791475177,6.43405195368744,25.5251582871457,1.00396457523817,14.3848991104361,14.8701157813763,16.8859346338192,1333.50567496389,16899.6666666667
225,20230401,110,縣市,臺南市,99.9999999999999,2.31589470176608,11.4128623792069,11.3545484838387,11.1712762412529,23.1006331222926,0.133288903698767,15.561479506831,14.6284571809397,10.3215594801733,315.652291025701,4001.33333333334
226,20230401,110,縣市,高雄市,99.9999999999999,1.32974781375061,9.28494293518538,8.3257458657124,9.90746818557181,27.9861096406716,4.46778325957609,14.8283820695788,9.59620556037859,14.2736146695746,1242.26632546488,15742.3333333333
227,20230401,110,縣市,宜蘭縣,99.9999999999999,0.240531793929852,10.1548150091839,3.79602903874748,7.76699029126213,25.7412752558383,7.76699029126213,9.77871074958453,14.7161724831628,20.0384850870288,601.198457577301,7622.00000000001
228,20230401,110,縣市,新竹縣,100,1.57321631724362,9.74483991548839,7.94084186575655,7.70030879245897,22.3078173248822,4.59288152120917,10.5379489679831,16.2522346822688,19.3499106127093,809.872728073076,10255
229,20230401,110,縣市,苗栗縣,100,1.74400498287138,12.2827779507941,7.39956399875428,5.35035814388041,18.2497664279041,9.47991279975086,10.8502024291498,16.5182186234818,18.1251946434133,422.398894944234,5351.66666666667
230,20230401,110,縣市,彰化縣,99.9999999999999,1.59716060337178,6.11135758651286,6.48846495119787,6.78793256433007,24.1015971606034,2.59538598047915,19.6650399290151,20.840727595386,11.8123336291038,237.224811715171,3005.33333333334
231,20230401,110,縣市,南投縣,99.9999999999999,1.4670157315031,9.80447652067265,5.93646076558409,5.23597254652232,16.7692634260242,15.1324323686879,10.6865727965282,8.90115332908794,26.0666525153895,1116.04235652314,14133
232,20230401,110,縣市,雲林縣,100,0,13.370382477934,9.54560313828048,10.5916966328866,21.8698921216084,3.20366132723112,7.5187969924812,24.5505067015364,9.34946060804184,80.631343977076,1019.66666666667
233,20230401,110,縣市,嘉義縣,100,2.73152682555229,7.17161823919904,6.26836434867776,10.4799216454456,13.3964522798999,26.477309826967,8.24899336162803,3.76537164000435,21.460441832626,241.896335459399,3063
234,20230401,110,縣市,屏東縣,100,1.93260069804736,8.30110366946517,5.55607961513066,6.68804829733045,21.1560230166966,5.57376662579003,23.1640882935572,13.5293840203755,14.0989057636073,2231.16968458802,28269.3333333333
235,20230401,110,縣市,臺東縣,100,1.51941687756515,7.91935621463307,6.66533966502689,8.63119780855161,23.7087800115639,6.56012739215744,18.4083563188975,11.2662439218586,15.3211817897461,2775.74278046794,35166.9999999999
236,20230401,110,縣市,花蓮縣,100,1.62772698689111,8.00158016091844,5.89658008029798,8.66589271029847,25.1592253986681,5.73775778390493,19.2973121140296,10.5661168351634,15.047807929828,3263.64426876835,41346
237,20230401,110,縣市,澎湖縣,100,2,5.42857142857143,8.42857142857143,8.14285714285714,40.8571428571428,0,26.5714285714286,0,8.57142857142857,18.4282218257583,233.333333333333
238,20230401,110,縣市,基隆市,100,0.963671128107074,4.1453154875717,7.79349904397705,8.8565965583174,23.7858508604207,0.634799235181644,24.5889101338432,15.189292543021,14.0420650095602,344.059657080512,4358.33333333333
239,20230401,110,縣市,新竹市,100,0.922538571655798,8.47781135676794,11.2931445840624,7.65070780976619,28.1374264355019,0,21.6637505964689,16.0489899793224,5.80563066645459,165.226840135577,2095.66666666666
240,20230401,110,縣市,嘉義市,100,2.45098039215686,10.0840336134454,12.9551820728291,3.36134453781513,34.6638655462185,0.910364145658263,5.53221288515406,6.58263305322129,23.4593837535014,37.5077158338739,476
