Seq,DateListed,年度,類別,項目別,總計,農林漁牧業,工業_礦業及土石採取業,工業_製造業,工業_電力及燃氣供應業,工業_用水供應及污染整治業,工業_營建工程業,服務業_批發及零售業,服務業_運輸及倉儲業,服務業_住宿及餐飲業,服務業_出版影音製作傳播及通資訊服務業,服務業_金融及保險業,服務業_不動產業,服務業_專業_科學及技術服務業,服務業_支援服務業,服務業_公共行政及國防_強制性社會安全,服務業_教育業,服務業_醫療保健及社會工作服務業,服務業_藝術_娛樂及休閒服務業,服務業_其他服務業,樣本數_人,母體數_人
1,20230401,103,總計,-,100.000000000001,11.6398006957409,0.564206001497218,16.3207308110818,0.650641397496148,0.943657540710447,18.5637896144176,9.02441775209712,5.27984791755935,9.71994064229711,0.73151152541492,1.06460731276194,0.259445175723735,0.690916403690169,2.91239018264699,4.06987336117742,3.58231250255024,5.59803876891958,2.00794760474602,6.37592478947239,30225.5864565936,235643.104494163
2,20230401,103,性別,男,99.9999999999997,13.5202356863743,0.870033816085655,15.3932136694165,1.04730421739808,1.26873842523873,28.7274387262688,5.0505279134553,8.57503781621651,5.69916516176067,0.821650362413012,0.549814745175972,0.312601006116749,0.609627169346091,3.08611992181863,5.04676418581685,2.27685549451748,1.1935538178441,1.62573439903792,4.32558346569843,16624.2180759134,129603.869860044
3,20230401,103,性別,女,99.9999999999999,9.34148486342419,0.190415409569006,17.4543660295561,0.165829934396939,0.546335353335507,6.14151722306546,13.8814077451173,1.25238238309689,14.6342354683009,0.621341528998525,1.69379998059413,0.194476757681772,0.790270188968815,2.7000532435497,2.87589236215472,5.17787551053241,10.9813131424975,2.47509837910134,8.88190449605865,13601.3683806803,106039.234634123
4,20230401,103,年齡,15 ~ 19歲,100,3.74415148272191,0,14.782542006031,0.845103684099886,0.437004907863313,13.7926464453656,19.7233178123326,2.49507675781427,27.4156092464146,0.0495119074012427,0.16771241720301,0,0,0.720141355955867,0.393864072925347,1.23239170832414,0.938351392421291,3.0391021343836,10.2234726687424,976.549929090396,7613.94440913662
5,20230401,103,年齡,20 ~ 24歲,99.9999999999996,4.18092802222035,0.424428453255274,17.1600844759318,0.460052585574049,0.540869209172785,12.5134103612159,16.6313989007884,2.93100130713429,17.7919491397809,0.977721438737078,1.01887050714381,0.315163371752074,0.650755461729865,1.91219949699627,1.42043347597483,4.01610228201897,6.27477208684561,2.70626836275583,8.07359106097156,3019.68096107369,23542.746216537
6,20230401,103,年齡,25 ~ 29歲,100,5.01204605100421,0.208054164266693,21.0154488780596,0.366104730226628,0.767397966513554,12.4745136986069,12.8886726082201,5.06507286465531,10.7340412324792,1.47501835702961,2.00199733296402,0.406539668214499,1.31543978050787,2.06347556932831,2.89550299581942,4.93167794350952,8.00535895802786,2.83250094220512,5.54113625836153,3777.53149267266,29449.5372196931
7,20230401,103,年齡,30 ~ 34歲,100,6.8969406748213,0.573818547325856,21.5196712085636,0.53136488015691,0.745343124067142,16.8614783610685,8.725153334231,5.53754947005546,8.76380881957701,0.938033912390996,1.86330413726833,0.384929824972019,0.64747107508594,2.54380983976343,3.66370281615644,3.79343035154053,8.01705525062406,2.03735557842754,5.95577879390427,4348.98387446459,33905.0111326193
8,20230401,103,年齡,35 ~ 39歲,100,7.67481873808786,0.661321755376881,19.9061494358155,0.738259680928336,1.07796824539169,20.0237430341953,8.09146372566387,6.32561411839847,7.20744477278855,1.2169436930126,1.30460547757494,0.302765709145753,1.08698061812802,2.95106464154542,3.79897796242273,3.4849101485797,6.16997517414928,1.96400975863674,6.01298331015842,3985.74650895717,31073.7241075274
9,20230401,103,年齡,40 ~ 44歲,99.9999999999999,11.2070340369638,0.673920036115124,16.1376361203727,0.74200553485421,1.13994505880681,22.1591677390506,6.00096438640543,6.19179366546763,7.68403746165264,0.793445168433602,0.814855015676506,0.196557340798566,0.737843052585985,3.57760919491401,5.86189567024815,3.52730919361727,5.10744032106024,1.41415400135215,6.03238700162442,3734.83358892533,29116.8651503175
10,20230401,103,年齡,45 ~ 49歲,99.9999999999998,13.1626295886173,1.00075940834634,12.6143248133898,0.56611362593315,0.864105444197682,25.0613577969712,5.47456319608694,6.11809009185064,8.59478394297833,0.240434741016291,0.43018464869033,0.250814802715594,0.497867270923532,3.24483348736639,6.08267688456888,3.30723971408814,4.75441027518534,1.79689398358018,5.93791628349381,3722.9947708237,29025.2459497555
11,20230401,103,年齡,50 ~ 54歲,100,15.9699172555138,0.817137773428074,12.465413452972,0.769276290445445,1.16135512926991,24.0628855996886,5.43369106749902,6.30905615913164,7.84348956273293,0.0308579118557613,0.738383348838048,0.220600237574444,0.547510940124259,2.9434695619164,5.54106997905785,3.55293465843805,3.93784209501898,1.63160847396948,6.02350050252536,3119.83512657264,24324.2289471465
12,20230401,103,年齡,55 ~ 59歲,99.9999999999998,26.2616327318223,0.298084364170349,10.0768623475052,1.16101955722972,1.23802522376538,18.3390681894565,6.95734819271836,4.41579208869601,6.57371017556146,0.218084022315317,0.518612639591453,0,0.123833378259672,4.6684848413778,4.9757471053853,2.84421407700142,3.27987671699454,1.32879206695451,6.72081228119465,2166.27836377887,16888.0801259089
13,20230401,103,年齡,60 ~ 64歲,100,34.9805428845273,0.42281397367698,5.72904206511523,0.898933652409204,2.04508161428516,17.0324472066413,5.65696513453331,4.63123410687898,5.72303692543712,0.0894787216506838,0,0.119299510806958,0.16853049179317,5.39205563749789,3.27019287576585,2.651403960975,3.10969323703335,1.84063326548877,6.23861473548379,985.065594742591,7679.13091500312
14,20230401,103,年齡,65歲及以上,100,61.8348491625392,0,2.9243064838181,0.349377871166482,0.596695303966952,4.99513546167525,10.3352844062689,0.402607171721353,2.20197008452003,0.238293346897473,0,0,0.126734244141585,2.27128979966772,1.29068734838305,1.50728214578568,1.06018602554598,1.05505543152316,8.81024571237905,388.086245491996,3024.59032052134
15,20230401,103,教育程度,小學及以下,99.9999999999999,32.9454811430812,0.446607326138353,11.6197089023582,0.404013662491285,1.36091280808534,23.6914878831508,6.42367186181275,3.11657155870585,5.91593100445316,0.0163770342281742,0,0,0.0758774640746416,3.27020357899935,1.12517681225775,1.06417924885683,2.09749953752532,1.03544479805997,5.39085537572093,4107.71811374429,32023.8560358909
16,20230401,103,教育程度,國(初)中,100,16.0881940322136,0.543235039116727,15.0117340383231,0.680815648679873,1.30079833508102,32.1221501306141,5.8281606998458,6.12399363657199,8.18204096939207,0.149397208057554,0.126341649792654,0.0155968375085491,0.118696490569035,3.09337642308855,0.918560471216293,0.854588353976323,2.20008245833982,1.3492616761374,5.29297590147599,7272.19785518235,56698.5471166591
17,20230401,103,教育程度,高級中等(高中、高職),99.9999999999995,7.00394663562657,0.691979366932467,20.2511688039873,0.799691615300571,0.908569475009168,16.694394570825,10.8863232581067,6.597298707174,12.1924774358711,0.513691000806697,0.904341592577162,0.35159417829904,0.471129077725511,3.08863423843438,3.20203811087546,1.48342916664212,3.88923187648408,2.30445635132715,7.76560453799487,12593.1623219555,98178.7722171691
18,20230401,103,教育程度,專科,100,2.93492167997199,0.659016813387057,12.7057836188386,0.933963774645249,0.379530464869668,3.94427570396204,8.30221700674615,2.96809848553293,7.36323529411692,2.13329198261211,2.62051324077085,0.482408843901023,1.53873555283729,3.19887983671279,17.5953076040208,4.36593022988837,21.9229899438684,2.04539687820741,3.90550304511047,2173.9375209442,16947.5022611449
19,20230401,103,教育程度,大學及以上,100,1.20278079292101,0.274958691564636,13.1799858273229,0.233963368064616,0.295555319691756,2.78590311124516,11.9793049609387,3.11743411808938,9.91511247713685,2.41529951989449,3.47563060156703,0.552217499808979,2.55759540639603,1.53230772888361,8.12580659831608,17.0464255855044,11.758280842696,3.22653502772516,6.32490252223334,4078.57064476732,31794.4268633025
20,20230401,103,婚姻狀況,未婚,99.9999999999992,5.73219548749603,0.353564195808389,18.3428301937881,0.565073414815214,0.615722463916616,15.6563436533437,12.768868856174,4.04733045870417,13.0980177357059,1.06125595097375,1.53098764045235,0.286860221127518,1.02178784110528,2.56968289086074,2.54330596368996,3.91868834141178,6.07507289386384,2.7079086747502,7.10450312201173,10790.809738809,84125.0629637021
21,20230401,103,婚姻狀況,有配偶,100,14.5121512242213,0.668726580416635,15.6247495412738,0.71123526143058,1.16377553170095,20.3121199843749,6.41894342524874,6.43418932637641,7.25739460519526,0.638974463463583,0.882099973820882,0.285697286582862,0.563828608401089,2.86331720327945,5.4332812203655,3.74965260106379,5.26802398154687,1.47529392174368,5.73654525949399,16339.0522564285,127385.055797693
22,20230401,103,婚姻狀況,離婚或分居,100,13.5176007139684,0.960207110271778,14.2354131544813,0.783526040835186,0.882360001612076,23.1215877012717,9.3218954757427,3.9423523405718,10.6531676518003,0.0962936971605932,0.354190705967231,0.0345628821174703,0.284552284203185,4.01292044787494,1.97550028116932,1.37829012628017,5.39475862270191,2.49930502176872,6.5515157402013,2266.75595114473,17671.2027300708
23,20230401,103,婚姻狀況,喪偶,100,26.7904399106016,0.163090630599843,9.41837059325796,0.206712488318062,1.04131133980604,9.48520230160159,10.825703626747,2.22727242222823,11.734767274168,0,0.533538566785413,0,0,5.33180650791958,2.79389171755645,1.93160089974504,6.4492946806798,2.05204897964516,9.01494806034033,828.96851021141,6461.78300270015
24,20230401,103,個人每月收入,未滿1萬元,100,41.0659415538743,0.090576550161982,6.50101758342022,0.260143811223068,0.74798597867033,5.94869044448837,10.578289684138,1.10529921242634,13.7434145351862,0.121185427988317,0.408755220581484,0.131644588570198,0.259338641071392,2.26969945586055,0.109718364244882,3.98263002676848,1.94361887856525,1.40970327474354,9.32234676801707,1515.00186585482,11815.1919202012
25,20230401,103,個人每月收入,1萬元 ~ 未滿2萬元,100,32.0849112894447,0.143520348625578,9.82902063457968,0.169312994384187,0.810357460446523,10.2320154040291,10.821883695082,0.93909402812806,13.3244349858504,0.135219278782925,0.351904222641308,0.152469119396446,0.165311143585162,3.00977487539504,1.58705844384073,2.76113162894343,3.50958078368954,2.00217727706202,7.97082238609315,4887.34693105412,38104.6028014754
26,20230401,103,個人每月收入,2萬元 ~ 未滿3萬元,99.9999999999997,8.29912112698405,0.331503432141882,21.1253076763634,0.537722055088252,0.969133656100251,15.1975587522104,12.4021136034955,2.34193242076813,13.2871984792822,0.633688659945946,0.842855942890367,0.188779630302544,0.52689569793664,4.12196966236933,1.87183776633543,2.44635547547166,5.25790207477418,2.60390378806239,7.01422009947712,11505.5357537143,89701.5070236694
27,20230401,103,個人每月收入,3萬元 ~ 未滿4萬元,99.9999999999997,3.340719186169,1.00971102267041,18.1522281970768,0.672971546411652,1.15666805615539,27.912833786191,6.10873355354965,8.31859923553661,5.01894242950533,1.18267016454043,1.71526958631271,0.435959607244073,1.16100562028812,2.20292370870089,3.0166769313429,3.77936630242393,7.67228599753296,1.57053374882884,5.57190131951906,7612.28354147834,59339.7067611918
28,20230401,103,個人每月收入,4萬元 ~ 未滿5萬元,99.9999999999997,1.86751564655157,1.22421639772676,13.1710837536339,1.54325738471288,0.85533240188844,30.8297229517818,2.66282361230206,14.9803891815027,3.25475217711581,0.896528242952827,1.49417908584101,0.118476775793622,1.01737577154961,1.13540298852082,8.08898447212107,4.08672385944963,7.83306167480498,0.951846165921484,3.98832745582872,2894.24479627222,22563.6245594908
29,20230401,103,個人每月收入,5萬元 ~ 未滿6萬元,100,3.41823628331345,0.844327505616088,8.97759521414442,1.64109991548131,0.833768851674862,16.312515315613,4.48100582629699,13.1329835784411,4.00213864510812,1.7944706408312,1.6300095789786,0.511933077935468,1.04971791816819,1.29484952882343,20.9852728427394,10.086095694643,4.03444480319502,1.95570847827762,3.01382630071862,1093.30723334261,8523.99701839006
30,20230401,103,個人每月收入,6萬元 ~ 未滿7萬元,100,2.69840848509484,0.5797273830208,9.00078795204246,0.904711145004247,0.201664708758912,12.1824006836416,1.72300057859949,6.81431144430343,2.79317596864962,0.774351610359537,0.883535135386669,0.391559318268606,0.439759802117317,1.90848773008957,41.0511517440066,11.8884387591463,2.66972119212592,1.96921559423417,1.12559076514986,429.363147700442,3346.69511598208
31,20230401,103,個人每月收入,7萬元及以上,99.9999999999999,5.36854885595825,0,8.26187357222135,1.68499152217779,0,8.55289139256772,4.52428064083949,8.3885938497992,6.10743825450204,0.290377467066921,2.07957350238415,1.16574682594945,1.74133844184093,0.565219620538559,22.9429663243697,13.435253157866,6.87980376732375,3.87222162893604,4.13888117565856,288.503187176864,2247.77929376582
32,20230401,104,總計,-,100,10.2958516639133,0.560721513478757,16.368298057602,0.358607948374312,0.94101499569123,18.42105269977,9.06051451445438,6.10627849635313,10.1626556350726,0.83028123977919,1.23020881056877,0.285373627706592,0.794077486978629,3.02449869728092,3.94777338425014,3.58764413979309,6.34869617242954,1.74248925795383,5.9339616585499,30945.3724111569,237395.248278043
33,20230401,104,性別,男,99.9999999999994,12.515884078726,0.919850876124046,15.5642607910582,0.549242392812309,1.28478072645655,28.736531777512,5.0477884667124,9.86681751832545,5.79086896353069,0.823310827464438,0.717129548219676,0.291702696778664,0.787919412277587,3.07673555520339,4.78341901127445,2.10654369290206,1.45145453834015,1.46692900430452,4.21883012197685,17035.1238284832,130679.532583005
34,20230401,104,性別,女,100.000000000001,7.57729426683873,0.120946950363488,17.3528879419215,0.125165105104916,0.52005408359049,5.78915518149508,13.9743283879526,1.5012821427154,15.5161598970159,0.838816910624571,1.8585038816848,0.277623318554493,0.801618403687117,2.96053165988202,2.92447724428295,5.40133683582769,12.3456502622814,2.07992863987441,8.03423888630366,13910.2485826735,106715.715695039
35,20230401,104,年齡,15 ~ 19歲,100,4.1512322154479,0.322103362243738,13.4406617486542,0.118060380548075,0.38348110700337,14.2511211269388,18.2879412054486,5.11758092116366,28.0739903376174,0.187383349696025,0.0594116985725369,0.0989618592115036,0.228478865943979,2.32645578606914,0,1.83181893029228,1.25047907684502,1.76984508210404,8.10099294619982,947.468677960354,7272.77431080375
36,20230401,104,年齡,20 ~ 24歲,100,3.276900542465,0.436585430292541,14.7563696542494,0.253121925255147,0.264971752767263,12.167738716084,17.1719393089777,3.80003578407056,19.224583822172,0.908243954178816,1.5058727911743,0.326357324097875,1.09650568812924,2.17030317595507,1.86986838050344,3.35901635154347,8.33336544301742,2.4370932931199,6.64112666194721,3055.50428449792,23443.4782814656
37,20230401,104,年齡,25 ~ 34歲,100,4.11723367210825,0.395533417894344,20.1140516804656,0.318930581619419,0.618390477105957,12.4501490109633,11.4531088529621,6.08218716374615,12.171050922575,2.31407854373979,2.3253561519923,0.621117131175253,1.78686312595421,2.10475279512007,2.39861080499625,4.21481593763752,8.57144174739142,2.65537259778618,5.28695538476704,4025.1758929337,30874.2320999868
38,20230401,104,年齡,30 ~ 34歲,100,5.82150818408994,0.621235509899659,21.376406960558,0.333957018630267,0.654344620351834,17.2191144612817,10.1039060569479,6.15380622431624,7.93110068422879,1.34538925650657,1.7334951543132,0.462149730097359,0.734677856853912,2.22023390796851,3.5991664786669,3.09559281075193,8.45987429003044,1.94570231817827,6.18833847632889,4435.27570876347,34024.0086891948
39,20230401,104,年齡,35 ~ 39歲,100.000000000001,8.69024197940022,0.628291698944449,19.3086208322786,0.710931072340069,1.1253428745077,19.5630313297686,8.0733754789367,7.17219873907248,7.82061244128737,0.97330819982054,1.24625966046894,0.166815320226147,1.08322218495305,2.95293463001151,3.32642077602097,3.49790239958928,6.89723996271509,1.55304296672404,5.21020745293477,4179.90984522367,32063.4336639422
40,20230401,104,年齡,40 ~ 44歲,100,9.3036433753252,0.351734207354957,17.4065520598945,0.384505154261813,1.15845212641925,20.3888618516814,5.87718073123661,5.8201883758167,8.80545447887159,0.44215383032861,1.24517844207343,0.227452145315972,0.753580441506486,3.18329897258047,7.27587162490119,3.84748897087605,5.03868200017254,1.4613791923372,7.02834201904605,3767.19481547802,28900.2012864856
41,20230401,104,年齡,45 ~ 49歲,99.9999999999999,11.7719488064095,0.71200865424452,13.578520303676,0.151890346751583,1.01156097944767,23.6515429806412,5.98353776878185,7.15010777690905,8.29810279765982,0.142613208168467,0.834101942583201,0.238128331607308,0.210883164751722,3.50654913369514,5.97883040351874,4.58389811752816,5.27989598698282,1.24366205829305,5.67221723835,3695.80598625986,28352.1525146094
42,20230401,104,年齡,50 ~ 54歲,99.9999999999998,14.9983789787602,0.775272314672769,12.986592146381,0.305167166392493,1.19031896278302,25.5471246658217,6.00681174999451,6.01442493236135,8.05332486235711,0.149654329255211,0.390065252778267,0.125694466469982,0.405638646126475,3.13432554416154,4.90290740063393,3.80543603600325,4.68158378467101,1.14873543500567,5.37854332537023,3229.48271966525,24773.8540948954
43,20230401,104,年齡,55 ~ 59歲,100,21.8560276475966,0.64894698624733,11.3419660044141,0.551338805387644,1.65592188563681,20.1751386005964,4.64859375829877,7.30067743393635,6.91756657112142,0.278500476620033,0.820197458617632,0.122956202946479,0.350545417878151,4.91983997020908,3.5536974710365,2.66518818669757,4.47510120138889,1.31722667783706,6.40056924353348,2206.34874251672,16928.0142939783
44,20230401,104,年齡,60 ~ 64歲,100,31.6749712678885,0.723471445146075,7.86625807711945,0.254992089973063,1.77198990948304,16.184525427945,7.74389911888345,6.2813132833479,4.59494718747203,0.0979862156187249,0.301892312713275,0.0763944837312586,0.241057941050144,5.19636413773874,3.05405743431304,2.77828975937025,4.27490078377322,1.86776572838151,5.01492339605131,1034.29415051908,7933.66113163906
45,20230401,104,年齡,65歲及以上,100,48.7249873785636,0.26763017067796,3.70417968476698,0,1.13644011866517,8.48873420820695,10.8392120270388,0.998526464576767,6.54125431293033,0,0,0,0.209491691015558,7.57126847531722,1.60418324942149,3.32982759346163,2.86334634310347,0.920488211024621,2.80043007122953,368.911587338637,2829.4379110431
46,20230401,104,教育程度,小學及以下,100,28.3843644498695,0.711581767819554,12.4829393532451,0.209526878549137,1.39238301685296,26.5928683898919,5.89034351766732,4.2599167591483,6.20512969181811,0.0601031904372664,0.022250674846438,0,0.0297797339439871,4.76245821154076,0.796429529446319,0.991410641278817,2.24935614717705,0.809807029191132,4.1493510172763,3721.23646056284,28553.0521610227
47,20230401,104,教育程度,國(初)中,100,15.2557668446862,0.661839620200939,16.634004509073,0.273370940922359,1.20793168196517,30.4157929589983,5.76493503486549,7.32015357678074,8.92573517156757,0.0540968063234954,0.145877323010815,0,0.0225499258547305,2.89475087213633,0.868575525660996,1.02241599330868,2.49187039606932,1.22842350883756,4.81190930973843,7374.04985860354,56558.6104041407
48,20230401,104,教育程度,高級中等(高中、高職),100,6.85702035186234,0.625709723750392,19.6201494455901,0.494225358213697,0.918275989521739,17.1139258341047,10.6266361398519,7.50245603809112,12.5758267908915,0.569316551586825,1.09306099548592,0.481706086985396,0.53027492247154,3.11556582827903,2.7805662533783,1.73362894246573,3.7042559938873,1.84490981889508,7.81248893468767,12913.1120802994,99061.3899145957
49,20230401,104,教育程度,專科,100,2.08484347305754,0.362525946257703,9.59340795395734,0.507251808289111,0.524975047164141,4.75572914138154,8.40852606952879,3.5085468535507,5.81083845475534,1.13628047914963,2.35440877492212,0.424711244621797,2.44676351206464,2.80798605627463,18.5123214706751,4.63342225020913,26.527670232779,1.84882456784778,3.750966663514,2166.06838242641,16615.8388306548
50,20230401,104,教育程度,大學及以上,99.9999999999999,1.55638705309425,0.200913593738362,13.2636030382753,0.172118883608175,0.426925018101942,3.25457482710512,12.6829073060392,3.07184318199198,10.605610157654,3.19757328562862,3.70862264607561,0.354335590279715,2.54599845753368,1.72118983653013,7.71101632818978,14.1186284717121,13.5020087830731,2.93881139672184,4.9669321446469,4770.90562926456,36606.3569676303
51,20230401,104,婚姻狀況,未婚,100.000000000001,5.68416722007375,0.529758642118963,17.4603314690034,0.459688614379929,0.622347480861938,15.2439200824001,12.6813429840518,4.75092938230311,13.6497465905704,1.46629579477519,1.79938801606964,0.354476338252748,1.20464879947405,2.48470020176458,2.49499797407011,3.51437010436666,7.09777061280689,2.26756514850873,6.23355454414872,11570.820539952,88764.9512560709
52,20230401,104,婚姻狀況,有配偶,100,12.4758848478043,0.571219140324483,16.2768844547408,0.249472702225919,1.1372736649886,20.3751458067876,6.52784916677495,7.26611062951333,7.70953492056313,0.494142772568059,0.941721463704847,0.262024167949248,0.593383598401658,3.34927422141241,5.18178687393689,3.8553226067774,5.88308272981198,1.26286318120544,5.58702305050905,16521.9608953421,126747.073925024
53,20230401,104,婚姻狀況,離婚或分居,99.9999999999998,12.5519875186576,0.707565320894384,14.0856788109442,0.354601994258504,1.21418879830186,23.7740484458599,8.55584079526958,5.29087397200931,10.1869366831271,0.102946572213253,0.713912377733115,0.19080480709282,0.216184083196936,2.88100213280797,2.9055452961856,2.08097710581389,5.29749457562557,2.72821602682442,6.16119468318386,2097.70106021027,16092.2136949969
54,20230401,104,婚姻狀況,喪偶,100,27.0005210460884,0.397508577362095,7.97330406302593,1.20899810462246,0.770979552077708,9.47630586277206,10.3947511282022,3.76192602120747,10.3359722324069,0.459567125458369,0.254578409451063,0,0.499241967997743,4.58899575256437,2.10348291988072,3.0389162477326,7.97876535756632,1.45244313338284,8.30374249820084,754.889915652455,5791.00940195153
55,20230401,104,個人每月收入,未滿1萬元,100,39.9406511949047,0.154385605928664,6.95837814156623,0,0.885034341419435,4.57567765389208,11.0463804903203,1.46379292861951,16.9434836345047,0.297958217064967,0.162451523395977,0,0.463043848588986,2.41848105892184,0.130623858367936,3.9888907978963,1.95420448917271,1.534587336574,7.08197487886165,1083.97157172886,8314.39433635557
56,20230401,104,個人每月收入,1萬元 ~ 未滿2萬元,100,32.9707134323678,0.208969489647519,9.43169732796721,0.0530667585852085,0.941990314028362,9.1866232883153,10.8992668918419,1.41190855847562,15.469577128852,0.144901817109253,0.641264818271448,0.123477257357782,0.216478550689938,3.72112350949703,0.572965266797041,3.53645198195795,2.61479358895024,1.95520297459857,5.89952704469001,4168.05846445077,31974.9069225037
57,20230401,104,個人每月收入,2萬元 ~ 未滿3萬元,100.000000000001,8.29184185374032,0.341684752476266,21.1706433490712,0.204481335975109,0.858587705130105,13.1499672568121,12.7590003905561,2.82875990632274,14.5406446625855,0.957110659009844,0.782612871240792,0.216804150687687,0.587885356559564,4.17812819633344,2.00401870482238,2.29512382521024,5.53462380833781,2.30026734840873,6.997813866721,12019.2515317261,92198.8918180396
58,20230401,104,個人每月收入,3萬元 ~ 未滿4萬元,100,3.23140831333267,0.762711542538849,17.6429733709789,0.717747730088668,1.30524113641355,28.4012529435405,6.45267607159119,8.69857706639749,4.71664490995489,0.858248575005341,1.80424659071141,0.438695094586649,1.36132935562446,2.32683672921584,2.4164056523566,3.311630282628,8.54050143432442,1.22867223359421,5.78420096711628,8445.24592254678,64789.5543072801
59,20230401,104,個人每月收入,4萬元 ~ 未滿5萬元,100,1.48237163590211,1.27803921960029,11.8042428313538,0.592512743642884,0.781104637789177,29.8564806494329,2.43549366255251,14.7930981396086,3.01666779137856,1.14605385223205,1.97904789676965,0.397395807904083,0.844344547466127,1.14650621634554,8.91560254866541,4.01460522132708,10.2112722369829,0.742058804335948,4.56310155671065,3109.41373967579,23857.2421990346
60,20230401,104,個人每月收入,5萬元 ~ 未滿6萬元,99.9999999999998,2.63733163747395,0.888552037234415,10.1327792864456,0.145583835989586,0.185082481357639,19.5432939617478,3.54132125420088,15.192299353825,3.47786620077205,1.35047554553464,2.52646402213721,0.56683075230383,0.456613075237735,1.00806029799229,16.4690283131598,10.840858120537,6.64929432996532,1.59987180460152,2.78839368948362,1357.92927951186,10418.3466374845
61,20230401,104,個人每月收入,6萬元 ~ 未滿7萬元,99.9999999999999,1.8692340158342,0.951311620682299,5.90969880307099,0.682663259199095,0.456739518399816,13.419427163857,4.29732241965675,10.5751263163328,2.78797617488095,0.53664540417248,1.00770725295344,0,1.05781681191873,0.497897057795761,39.4848832583196,11.2326363861322,3.22215853636734,1.31717663767414,0.693579362752391,463.575452958318,3555.26275731447
62,20230401,104,個人每月收入,7萬元及以上,100,6.35023388088644,0.480452588890081,10.1194270528468,0,0,11.0014015441171,2.56593632841454,8.35341242462196,5.56160538985988,1.2353665072919,1.75777640194054,0,2.91885971494186,1.44857320248225,22.6484464923514,13.3923524319218,8.45340126998677,3.34132615440732,0.371428615039402,297.926448558202,2286.6493000309
63,20230401,106,總計,-,99.9999999999971,10.55598340304,0.33232342863026,16.0504762928908,0.388144552467305,1.33846954162585,15.8231050889701,9.96486045602096,5.82811336492657,10.3795664998273,0.839026187031664,0.925674088488695,0.18679688923219,0.779253975906545,3.35838409742255,4.22771577319513,4.02715527196042,6.6755534899342,1.97746775274675,6.34192984567988,28985.9717949819,248676.461122412
64,20230401,106,性別,男,99.9999999999994,12.7435582331148,0.530609570832038,14.5594557257285,0.604985587169276,1.71952050306354,26.0592582276495,6.20117896715978,9.52738215718385,6.42125991585377,0.772594337301026,0.438076984805055,0.215192729614442,0.683519402826707,3.56306562590668,5.17678029162254,2.70033544064842,1.53530553001418,1.68427504797881,4.8636457215264,15420.5741519573,132297.179049921
65,20230401,106,性別,女,99.9999999999997,8.06920075731774,0.106916493728856,17.7454327441448,0.1416448604047,0.905299939831431,4.18689149103139,14.2433233830278,1.62287324789104,14.8792745711345,0.914544321891469,1.47996279161101,0.154517178338435,0.888082744485196,3.12570704064891,3.14884197118894,5.53545226146037,12.5188641944204,2.31076219371665,8.02240781372594,13565.3976430254,116379.282072483
